0.35908898519,0.98998977819,0.28827038455,0.98998226198,0.98949840572,0.71219044832,0.29215084642,0.85750086592,0.98806911199,0.39278734119,0.98999959329,0.917437959,0.76387929304,0.41595063472,0.98999000954,0.97868853136,0.98980223051,0.96607124995,0.92642135919,0.90007589853,0.98266739876,0.94590676481,0.30189245022,0.74332684348,0.75174311423,0.98996913299,0.98997943705,0.98061705695
0.77877767614,0.46252462251,0.30804535641,0.61493018194,0.11414988256,0.37430168142,0.17160530151,0.34080537708,0.85335552173,0.46670716676,0.87370544859,0.5631476706,0.64633277009,0.40419188308,0.89179208713,0.5820776603,0.3606649416,0.30373586958,0.42780989,0.54003414047,0.34188856934,0.6428654006,0.32999670497,0.66237025738,0.90329395812,0.54176099206,0.42972018851,0.32343568318
3.0954820378,3.147954236,4.9826000257,1.3627453945,2.3033695092,0.83536549661,4.7221251411,4.9726146751,2.4771130999,4.9819783983,1.4052771268,2.3326655353,1.1424439588,2.0630789665,4.6958114302,4.9810951668,1.1839267842,0.038093532731,0.020530291057,4.9968952106,1.7434247915,4.9838499789,4.5522464263,1.3086601895,1.336738963,4.9999931626,1.4128507774,1.6104693155
0.0050013814564,0.020687578957,0.68859674327,0.34398790108,0.061694143797,0.77148352583,0.97083669549,0.97037253886,0.97156704067,0.29484585619,0.78631797414,0.45505079841,0.43100508779,0.13783237627,0.97114071344,0.00042127980532,0.30555455452,0.0048179661205,0.3038541918,0.0098192283035,0.098651735204,0.093151536973,0.77019939286,0.96815829989,0.0020256400387,0.035157096256,0.066987362255,0.15281313252
0.47830024892,0.4431362889,0.822666575,0.67656284068,0.44287646459,0.59173374473,0.518306352,0.71433507684,0.80101465586,0.068477602402,0.0064433192129,0.58679923916,0.82616397989,0.027300999439,0.99998934958,0.54805614372,0.36701102327,0.99677500587,0.1751932265,0.2893901701,0.71579899082,0.64954785427,0.64251391956,0.21353899471,0.73902708278,0.69415876997,0.0072582356913,0.28725896394
0.66148435975,0.91582478012,0.78738013018,0.61780676706,0.75843131485,0.74441383162,0.81555654655,0.66784328296,0.90098170716,0.96439085862,0.017873642314,0.9820681515,0.29721741283,0.91318520698,0.9207448444,0.19770110038,0.99716370976,0.53068834482,0.22983248963,0.96331198896,0.41309350474,0.72895476707,0.99598982995,0.030813620118,0.71342257079,0.6727411697,0.17247188563,0.1592430407
0.58094595205,0.85394742227,0.89012284055,0.80537132235,0.85573950474,0.74398392091,0.53873620055,0.75855468371,0.84722003804,0.76877128567,0.85973187692,0.85234514396,0.30418828648,0.9147410848,0.86398266358,0.85636198608,0.86325538221,0.90830606327,0.78456692284,0.77232071527,0.82017806784,0.90658388971,0.76870843785,0.74006428743,0.85092413248,0.67604895921,0.89939657638,0.79719088973
0.52480463805,0.91760929137,0.28621041373,0.50558762206,0.86303584893,0.56009822608,0.68394595579,0.93917046327,0.87914508684,0.97202457787,0.37514253713,0.8812424243,0.48354842082,0.732336222,0.83144398559,0.30917094484,0.50932178879,0.74858931814,0.99223168517,0.87742435411,0.32626665943,0.57401060361,0.19432142201,0.51284462527,0.78214331466,0.60903436594,0.78771319328,0.38898590332
1.8908239794,0.7532286938,2.9366576656,1.4879566621,2.4015524099,3.1208933466,1.3369338191,1.1082473577,2.7472489386,2.3614814001,1.2377747736,2.2324289137,2.473098285,1.4834919446,0.69055183189,3.783892989,2.0085600122,0.77939343773,3.6390978037,3.2757450454,1.6117483967,1.7061414845,3.1429253237,1.1006870067,3.1517517579,1.3484887757,1.4612381503,1.2074753803
0.79902106904,0.98564863204,0.83565762181,0.98911111811,0.90761053883,0.99897007967,0.87381950893,0.81283403699,0.69786982945,0.81136016471,0.81673055778,0.75861134345,0.99741824906,0.99888622782,0.93895589875,0.80807208235,0.84848351364,0.97320634345,0.78526510428,0.9832988413,0.94788908184,0.99733024846,0.73089405807,0.62604010691,0.99899991995,0.83479446431,0.83265079601,0.69752372548
0.76881958636,0.43041807312,0.9593950344,0.8278858931,0.8701094161,0.9896036406,0.93516956487,0.87321631973,0.98994277804,0.81953263692,0.98999884616,0.98822853796,0.98045066989,0.98909372458,0.98936252974,0.5392627057,0.59046070065,0.90776883419,0.9010082644,0.84549714552,0.61570277156,0.97393021574,0.98999972206,0.65975587037,0.92505944197,0.87036874263,0.61344094604,0.72655105447
0.98997177189,0.80020075431,0.98999981455,0.010203892812,0.98997192546,0.95439239909,0.98999341817,0.13668243686,0.46292987454,0.98986646684,0.044747412717,0.98997342739,0.99000000472,0.98998726536,0.77447518984,0.98952917653,0.98725750197,0.98725439356,0.97527819972,0.97441873844,0.95391099357,0.30120908903,0.83978561607,0.58106445895,0.97654225625,0.98973198903,0.021425588685,0.98992628749
0.18643400006,0.97078222363,0.3860054579,0.9899516828,0.98997918152,0.96526916857,0.97999691974,0.73849529163,0.2515846492,0.1874952318,0.84943538854,0.19304377467,0.79504236681,0.40456480374,0.80336771844,0.085750064427,0.4009568318,0.042164263171,0.97527549684,0.49272895312,0.56766884224,0.15294805859,0.30664207088,0.14995565623,0.98996638329,0.37842035707,0.28289941774,0.11833210051
